Year; Month; DayMonth; DayWeek; Hour; Minute; Second; Effekt
2017;9;15;5;12;9;44;618
2017;9;15;5;12;9;46;629
2017;9;15;5;12;9;48;618
2017;9;15;5;12;9;52;620
2017;9;15;5;12;9;54;618
2017;9;15;5;12;9;56;619
2017;9;15;5;12;9;58;617
2017;9;15;5;12;10;2;621
2017;9;15;5;12;10;4;618
2017;9;15;5;12;10;6;617
2017;9;15;5;12;10;8;618
2017;9;15;5;12;10;12;617
2017;9;15;5;12;10;14;618
2017;9;15;5;12;10;16;616
2017;9;15;5;12;10;18;613
2017;9;15;5;12;10;22;621
2017;9;15;5;12;10;24;617
2017;9;15;5;12;10;26;618
2017;9;15;5;12;10;28;618
2017;9;15;5;12;10;32;619
2017;9;15;5;12;10;34;618
2017;9;15;5;12;10;36;616
2017;9;15;5;12;10;38;618
2017;9;15;5;12;10;42;617
2017;9;15;5;12;10;44;619
2017;9;15;5;12;10;46;618
2017;9;15;5;12;10;48;616
2017;9;15;5;12;10;52;614
2017;9;15;5;12;10;54;614
2017;9;15;5;12;10;56;625
2017;9;15;5;12;10;58;615
2017;9;15;5;12;11;2;617
2017;9;15;5;12;11;4;612
2017;9;15;5;12;11;6;616
2017;9;15;5;12;11;8;613
2017;9;15;5;12;11;12;611
2017;9;15;5;12;11;14;614
2017;9;15;5;12;11;16;614
2017;9;15;5;12;11;18;612
2017;9;15;5;12;11;22;613
2017;9;15;5;12;11;24;619
2017;9;15;5;12;11;26;611
2017;9;15;5;12;11;28;613
2017;9;15;5;12;11;32;613
2017;9;15;5;12;11;34;613
2017;9;15;5;12;11;36;612
2017;9;15;5;12;11;38;614
2017;9;15;5;12;11;42;613
2017;9;15;5;12;11;44;612
2017;9;15;5;12;11;46;543
2017;9;15;5;12;11;48;543
2017;9;15;5;12;11;52;544
2017;9;15;5;12;11;54;543
2017;9;15;5;12;11;56;544
2017;9;15;5;12;11;58;541
2017;9;15;5;12;12;2;542
2017;9;15;5;12;12;4;541
2017;9;15;5;12;12;6;545
2017;9;15;5;12;12;8;546
2017;9;15;5;12;12;12;542
2017;9;15;5;12;12;14;547
2017;9;15;5;12;12;16;544
2017;9;15;5;12;12;18;543
2017;9;15;5;12;12;22;543
2017;9;15;5;12;12;24;543
2017;9;15;5;12;12;26;545
2017;9;15;5;12;12;28;543
2017;9;15;5;12;12;32;544
2017;9;15;5;12;12;34;544
2017;9;15;5;12;12;36;540
2017;9;15;5;12;12;38;539
2017;9;15;5;12;12;42;542
2017;9;15;5;12;12;44;547
2017;9;15;5;12;12;46;544
2017;9;15;5;12;12;48;543
2017;9;15;5;12;12;52;543
2017;9;15;5;12;12;54;542
2017;9;15;5;12;12;56;546
2017;9;15;5;12;12;58;544
2017;9;15;5;12;13;2;544
2017;9;15;5;12;13;4;542
2017;9;15;5;12;13;6;546
2017;9;15;5;12;13;8;545
2017;9;15;5;12;13;12;540
2017;9;15;5;12;13;14;543
2017;9;15;5;12;13;16;543
2017;9;15;5;12;13;18;542
2017;9;15;5;12;13;22;544
2017;9;15;5;12;13;24;542
2017;9;15;5;12;13;26;545
2017;9;15;5;12;13;28;549
2017;9;15;5;12;13;32;542
2017;9;15;5;12;13;34;542
2017;9;15;5;12;13;36;565
2017;9;15;5;12;13;38;581
2017;9;15;5;12;13;42;543
2017;9;15;5;12;13;44;544
2017;9;15;5;12;13;46;541
2017;9;15;5;12;13;48;541
2017;9;15;5;12;13;52;548
2017;9;15;5;12;13;54;543
2017;9;15;5;12;13;56;544
2017;9;15;5;12;13;58;543
2017;9;15;5;12;14;2;547
2017;9;15;5;12;14;4;545
2017;9;15;5;12;14;6;542
2017;9;15;5;12;14;8;544
2017;9;15;5;12;14;12;541
2017;9;15;5;12;14;14;543
2017;9;15;5;12;14;16;544
2017;9;15;5;12;14;18;541
2017;9;15;5;12;14;22;541
2017;9;15;5;12;14;24;544
2017;9;15;5;12;14;26;547
2017;9;15;5;12;14;28;542
2017;9;15;5;12;14;32;544
2017;9;15;5;12;14;34;544
2017;9;15;5;12;14;36;542
2017;9;15;5;12;14;38;544
2017;9;15;5;12;14;42;545
2017;9;15;5;12;14;44;551
2017;9;15;5;12;14;46;795
2017;9;15;5;12;14;48;794
2017;9;15;5;12;14;52;792
2017;9;15;5;12;14;54;791
2017;9;15;5;12;14;56;790
2017;9;15;5;12;14;58;790
2017;9;15;5;12;15;2;794
2017;9;15;5;12;15;4;791
2017;9;15;5;12;15;6;793
2017;9;15;5;12;15;8;794
2017;9;15;5;12;15;12;805
2017;9;15;5;12;15;14;799
2017;9;15;5;12;15;16;797
2017;9;15;5;12;15;18;796
2017;9;15;5;12;15;22;796
2017;9;15;5;12;15;24;796
2017;9;15;5;12;15;26;798
2017;9;15;5;12;15;28;795
2017;9;15;5;12;15;32;794
2017;9;15;5;12;15;34;806
2017;9;15;5;12;15;36;794
2017;9;15;5;12;15;38;795
2017;9;15;5;12;15;42;795
2017;9;15;5;12;15;44;795
2017;9;15;5;12;15;46;793
2017;9;15;5;12;15;48;842
2017;9;15;5;12;15;52;851
2017;9;15;5;12;15;54;847
2017;9;15;5;12;15;56;849
2017;9;15;5;12;15;58;849
2017;9;15;5;12;16;2;851
2017;9;15;5;12;16;4;846
2017;9;15;5;12;16;6;845
2017;9;15;5;12;16;8;845
2017;9;15;5;12;16;12;847
2017;9;15;5;12;16;14;849
2017;9;15;5;12;16;16;849
2017;9;15;5;12;16;18;848
2017;9;15;5;12;16;22;849
2017;9;15;5;12;16;24;847
2017;9;15;5;12;16;26;850
2017;9;15;5;12;16;28;848
2017;9;15;5;12;16;32;848
2017;9;15;5;12;16;34;847
2017;9;15;5;12;16;36;846
2017;9;15;5;12;16;38;849
2017;9;15;5;12;16;42;850
2017;9;15;5;12;16;44;855
2017;9;15;5;12;16;46;848
2017;9;15;5;12;16;48;847
2017;9;15;5;12;16;52;847
2017;9;15;5;12;16;54;847
2017;9;15;5;12;16;56;848
2017;9;15;5;12;16;58;848
2017;9;15;5;12;17;2;848
2017;9;15;5;12;17;4;845
2017;9;15;5;12;17;6;845
2017;9;15;5;12;17;8;848
2017;9;15;5;12;17;12;846
2017;9;15;5;12;17;14;845
2017;9;15;5;12;17;16;845
2017;9;15;5;12;17;18;843
2017;9;15;5;12;17;22;845
2017;9;15;5;12;17;24;848
2017;9;15;5;12;17;26;848
2017;9;15;5;12;17;28;847
2017;9;15;5;12;17;32;851
2017;9;15;5;12;17;34;849
2017;9;15;5;12;17;36;848
2017;9;15;5;12;17;38;851
2017;9;15;5;12;17;42;846
2017;9;15;5;12;17;44;850
2017;9;15;5;12;17;46;854
2017;9;15;5;12;17;48;845
2017;9;15;5;12;17;52;848
2017;9;15;5;12;17;54;848
2017;9;15;5;12;17;56;848
2017;9;15;5;12;17;58;846
2017;9;15;5;12;18;2;845
2017;9;15;5;12;18;4;850
2017;9;15;5;12;18;6;849
2017;9;15;5;12;18;8;851
2017;9;15;5;12;18;12;849
2017;9;15;5;12;18;14;852
2017;9;15;5;12;18;16;849
2017;9;15;5;12;18;18;848
2017;9;15;5;12;18;22;848
2017;9;15;5;12;18;24;842
2017;9;15;5;12;18;26;848
2017;9;15;5;12;18;28;860
2017;9;15;5;12;18;32;848
2017;9;15;5;12;18;34;848
2017;9;15;5;12;18;36;846
2017;9;15;5;12;18;38;849
2017;9;15;5;12;18;42;848
2017;9;15;5;12;18;44;856
2017;9;15;5;12;18;46;849
2017;9;15;5;12;18;48;848
2017;9;15;5;12;18;52;852
2017;9;15;5;12;18;54;848
2017;9;15;5;12;18;56;850
2017;9;15;5;12;18;58;846
2017;9;15;5;12;19;2;847
2017;9;15;5;12;19;4;861
2017;9;15;5;12;19;6;869
2017;9;15;5;12;19;8;849
2017;9;15;5;12;19;12;847
2017;9;15;5;12;19;14;847
2017;9;15;5;12;19;16;848
2017;9;15;5;12;19;18;845
2017;9;15;5;12;19;22;848
2017;9;15;5;12;19;24;846
2017;9;15;5;12;19;26;849
2017;9;15;5;12;19;28;846
2017;9;15;5;12;19;32;847
2017;9;15;5;12;19;34;844
2017;9;15;5;12;19;36;842
2017;9;15;5;12;19;38;855
2017;9;15;5;12;19;42;846
2017;9;15;5;12;19;44;849
2017;9;15;5;12;19;46;847
2017;9;15;5;12;19;48;845
2017;9;15;5;12;19;52;847
2017;9;15;5;12;19;54;846
2017;9;15;5;12;19;56;846
2017;9;15;5;12;19;58;843
2017;9;15;5;12;20;2;847
2017;9;15;5;12;20;4;852
2017;9;15;5;12;20;6;845
2017;9;15;5;12;20;8;845
2017;9;15;5;12;20;12;847
2017;9;15;5;12;20;14;847
2017;9;15;5;12;20;16;845
2017;9;15;5;12;20;18;843
2017;9;15;5;12;20;22;845
2017;9;15;5;12;20;24;845
2017;9;15;5;12;20;26;848
2017;9;15;5;12;20;28;845
2017;9;15;5;12;20;32;846
2017;9;15;5;12;20;34;845
2017;9;15;5;12;20;36;845
2017;9;15;5;12;20;38;848
2017;9;15;5;12;20;42;845
2017;9;15;5;12;20;44;845
2017;9;15;5;12;20;46;841
2017;9;15;5;12;20;48;846
2017;9;15;5;12;20;52;846
2017;9;15;5;12;20;54;844
2017;9;15;5;12;20;56;847
2017;9;15;5;12;20;58;846
2017;9;15;5;12;21;2;846
2017;9;15;5;12;21;4;844
2017;9;15;5;12;21;6;844
2017;9;15;5;12;21;8;858
2017;9;15;5;12;21;12;817
2017;9;15;5;12;21;14;789
2017;9;15;5;12;21;16;786
2017;9;15;5;12;21;18;783
2017;9;15;5;12;21;22;800
2017;9;15;5;12;21;24;787
2017;9;15;5;12;21;26;787
2017;9;15;5;12;21;28;787
2017;9;15;5;12;21;32;789
2017;9;15;5;12;21;34;786
2017;9;15;5;12;21;36;786
2017;9;15;5;12;21;38;788
2017;9;15;5;12;21;42;786
2017;9;15;5;12;21;44;789
2017;9;15;5;12;21;46;788
2017;9;15;5;12;21;48;788
2017;9;15;5;12;21;52;787
2017;9;15;5;12;21;54;783
2017;9;15;5;12;21;56;786
2017;9;15;5;12;21;58;789
2017;9;15;5;12;22;2;790
2017;9;15;5;12;22;4;788
2017;9;15;5;12;22;6;788
2017;9;15;5;12;22;8;788
2017;9;15;5;12;22;12;786
2017;9;15;5;12;22;14;788
2017;9;15;5;12;22;16;788
2017;9;15;5;12;22;18;786
2017;9;15;5;12;22;22;786
2017;9;15;5;12;22;24;788
2017;9;15;5;12;22;26;789
2017;9;15;5;12;22;28;786
2017;9;15;5;12;22;32;794
2017;9;15;5;12;22;34;788
2017;9;15;5;12;22;36;786
2017;9;15;5;12;22;38;791
2017;9;15;5;12;22;42;786
2017;9;15;5;12;22;44;795
2017;9;15;5;12;22;46;786
2017;9;15;5;12;22;48;786
2017;9;15;5;12;22;52;789
2017;9;15;5;12;22;54;788
2017;9;15;5;12;22;56;788
2017;9;15;5;12;22;58;791
2017;9;15;5;12;23;2;785
2017;9;15;5;12;23;4;784
2017;9;15;5;12;23;6;791
2017;9;15;5;12;23;8;791
2017;9;15;5;12;23;12;788
2017;9;15;5;12;23;14;789
2017;9;15;5;12;23;16;788
2017;9;15;5;12;23;18;787
2017;9;15;5;12;23;22;789
2017;9;15;5;12;23;24;787
2017;9;15;5;12;23;26;788
2017;9;15;5;12;23;28;787
2017;9;15;5;12;23;32;790
2017;9;15;5;12;23;34;790
2017;9;15;5;12;23;36;788
2017;9;15;5;12;23;38;786
2017;9;15;5;12;23;42;789
2017;9;15;5;12;23;44;790
2017;9;15;5;12;23;46;789
2017;9;15;5;12;23;48;787
2017;9;15;5;12;23;52;786
2017;9;15;5;12;23;54;787
2017;9;15;5;12;23;56;789
2017;9;15;5;12;23;58;786
2017;9;15;5;12;24;2;789
2017;9;15;5;12;24;4;788
2017;9;15;5;12;24;6;788
2017;9;15;5;12;24;8;786
2017;9;15;5;12;24;12;784
2017;9;15;5;12;24;14;787
2017;9;15;5;12;24;16;802
2017;9;15;5;12;24;18;788
2017;9;15;5;12;24;22;787
2017;9;15;5;12;24;24;787
2017;9;15;5;12;24;26;798
2017;9;15;5;12;24;28;788
2017;9;15;5;12;24;32;787
2017;9;15;5;12;24;34;797
2017;9;15;5;12;24;36;822
2017;9;15;5;12;24;38;790
2017;9;15;5;12;24;42;787
2017;9;15;5;12;24;44;789
2017;9;15;5;12;24;46;786
2017;9;15;5;12;24;48;783
2017;9;15;5;12;24;52;789
2017;9;15;5;12;24;54;786
2017;9;15;5;12;24;56;789
2017;9;15;5;12;24;58;785
2017;9;15;5;12;25;2;788
2017;9;15;5;12;25;4;785
2017;9;15;5;12;25;6;786
2017;9;15;5;12;25;8;788
2017;9;15;5;12;25;12;785
2017;9;15;5;12;25;14;786
2017;9;15;5;12;25;16;786
2017;9;15;5;12;25;18;792
2017;9;15;5;12;25;22;791
2017;9;15;5;12;25;24;791
2017;9;15;5;12;25;26;793
2017;9;15;5;12;25;28;786
2017;9;15;5;12;25;32;789
2017;9;15;5;12;25;34;785
2017;9;15;5;12;25;36;784
2017;9;15;5;12;25;38;785
2017;9;15;5;12;25;42;785
2017;9;15;5;12;25;44;787
2017;9;15;5;12;25;46;787
2017;9;15;5;12;25;48;786
2017;9;15;5;12;25;52;786
2017;9;15;5;12;25;54;785
2017;9;15;5;12;25;56;788
2017;9;15;5;12;25;58;785
2017;9;15;5;12;26;2;793
2017;9;15;5;12;26;4;786
2017;9;15;5;12;26;6;787
2017;9;15;5;12;26;8;788
2017;9;15;5;12;26;12;784
2017;9;15;5;12;26;14;787
2017;9;15;5;12;26;16;787
2017;9;15;5;12;26;18;785
2017;9;15;5;12;26;22;785
2017;9;15;5;12;26;24;777
2017;9;15;5;12;26;26;789
2017;9;15;5;12;26;28;787
2017;9;15;5;12;26;32;785
2017;9;15;5;12;26;34;783
2017;9;15;5;12;26;36;787
2017;9;15;5;12;26;38;789
2017;9;15;5;12;26;42;785
2017;9;15;5;12;26;44;787
2017;9;15;5;12;26;46;786
2017;9;15;5;12;26;48;786
2017;9;15;5;12;26;52;788
2017;9;15;5;12;26;54;786
2017;9;15;5;12;26;56;780
2017;9;15;5;12;26;58;735
2017;9;15;5;12;27;2;742
2017;9;15;5;12;27;4;735
2017;9;15;5;12;27;6;733
2017;9;15;5;12;27;8;735
2017;9;15;5;12;27;12;758
2017;9;15;5;12;27;14;743
2017;9;15;5;12;27;16;742
2017;9;15;5;12;27;18;740
2017;9;15;5;12;27;22;741
2017;9;15;5;12;27;24;739
2017;9;15;5;12;27;26;741
2017;9;15;5;12;27;28;739
2017;9;15;5;12;27;32;741
2017;9;15;5;12;27;34;742
2017;9;15;5;12;27;36;739
2017;9;15;5;12;27;38;743
2017;9;15;5;12;27;42;737
2017;9;15;5;12;27;44;739
2017;9;15;5;12;27;46;743
2017;9;15;5;12;27;48;749
2017;9;15;5;12;27;52;796
2017;9;15;5;12;27;54;791
2017;9;15;5;12;27;56;795
2017;9;15;5;12;27;58;793
2017;9;15;5;12;28;2;796
2017;9;15;5;12;28;4;791
2017;9;15;5;12;28;6;790
2017;9;15;5;12;28;8;793
2017;9;15;5;12;28;12;790
2017;9;15;5;12;28;14;793
2017;9;15;5;12;28;16;789
2017;9;15;5;12;28;18;787
2017;9;15;5;12;28;22;792
2017;9;15;5;12;28;24;791
2017;9;15;5;12;28;26;794
2017;9;15;5;12;28;28;794
2017;9;15;5;12;28;32;791
2017;9;15;5;12;28;34;790
2017;9;15;5;12;28;36;790
2017;9;15;5;12;28;38;792
2017;9;15;5;12;28;42;793
2017;9;15;5;12;28;44;793
2017;9;15;5;12;28;46;791
2017;9;15;5;12;28;48;791
2017;9;15;5;12;28;52;789
2017;9;15;5;12;28;54;786
2017;9;15;5;12;28;56;793
2017;9;15;5;12;28;58;790
2017;9;15;5;12;29;2;795
2017;9;15;5;12;29;4;792
2017;9;15;5;12;29;6;791
2017;9;15;5;12;29;8;792
2017;9;15;5;12;29;12;789
2017;9;15;5;12;29;14;791
2017;9;15;5;12;29;16;795
2017;9;15;5;12;29;18;790
2017;9;15;5;12;29;22;792
2017;9;15;5;12;29;24;791
2017;9;15;5;12;29;26;787
2017;9;15;5;12;29;28;787
2017;9;15;5;12;29;32;792
2017;9;15;5;12;29;34;792
2017;9;15;5;12;29;36;789
2017;9;15;5;12;29;38;790
2017;9;15;5;12;29;42;628
2017;9;15;5;12;29;44;565
2017;9;15;5;12;29;46;548
2017;9;15;5;12;29;48;549
2017;9;15;5;12;29;52;547
2017;9;15;5;12;29;54;547
2017;9;15;5;12;29;56;549
2017;9;15;5;12;29;58;547
2017;9;15;5;12;30;2;557
2017;9;15;5;12;30;4;562
2017;9;15;5;12;30;6;569
2017;9;15;5;12;30;8;551
2017;9;15;5;12;30;12;548
2017;9;15;5;12;30;14;549
2017;9;15;5;12;30;16;546
2017;9;15;5;12;30;18;3581
2017;9;15;5;12;30;22;3581
2017;9;15;5;12;30;24;3576
2017;9;15;5;12;30;26;3579
2017;9;15;5;12;30;28;3574
2017;9;15;5;12;30;32;3570
2017;9;15;5;12;30;34;3569
2017;9;15;5;12;30;36;3567
2017;9;15;5;12;30;38;3569
2017;9;15;5;12;30;42;3567
2017;9;15;5;12;30;44;3566
2017;9;15;5;12;30;46;3559
2017;9;15;5;12;30;48;3562
2017;9;15;5;12;30;52;3565
2017;9;15;5;12;30;54;3566
2017;9;15;5;12;30;56;3570
2017;9;15;5;12;30;58;3565
2017;9;15;5;12;31;2;3562
2017;9;15;5;12;31;4;3560
2017;9;15;5;12;31;6;3563
2017;9;15;5;12;31;8;3566
2017;9;15;5;12;31;12;3564
2017;9;15;5;12;31;14;3579
2017;9;15;5;12;31;16;3564
2017;9;15;5;12;31;18;3562
2017;9;15;5;12;31;22;3568
2017;9;15;5;12;31;24;3566
2017;9;15;5;12;31;26;3573
2017;9;15;5;12;31;28;3567
2017;9;15;5;12;31;32;3570
2017;9;15;5;12;31;34;3568
2017;9;15;5;12;31;36;3564
2017;9;15;5;12;31;38;3564
2017;9;15;5;12;31;42;3567
2017;9;15;5;12;31;44;3557
2017;9;15;5;12;31;46;3561
2017;9;15;5;12;31;48;3559
2017;9;15;5;12;31;52;3565
2017;9;15;5;12;31;54;3564
2017;9;15;5;12;31;56;3563
2017;9;15;5;12;31;58;3559
2017;9;15;5;12;32;2;3563
2017;9;15;5;12;32;4;3562
2017;9;15;5;12;32;6;3567
2017;9;15;5;12;32;8;3570
2017;9;15;5;12;32;12;3567
2017;9;15;5;12;32;14;3570
2017;9;15;5;12;32;16;3564
2017;9;15;5;12;32;18;3562
2017;9;15;5;12;32;22;3559
2017;9;15;5;12;32;24;3571
2017;9;15;5;12;32;26;3566
2017;9;15;5;12;32;28;3560
2017;9;15;5;12;32;32;3558
2017;9;15;5;12;32;34;3557
2017;9;15;5;12;32;36;3554
2017;9;15;5;12;32;38;3562
2017;9;15;5;12;32;42;547
2017;9;15;5;12;32;44;547
2017;9;15;5;12;32;46;546
2017;9;15;5;12;32;48;545
2017;9;15;5;12;32;52;547
2017;9;15;5;12;32;54;543
2017;9;15;5;12;32;56;546
2017;9;15;5;12;32;58;543
2017;9;15;5;12;33;2;548
2017;9;15;5;12;33;4;546
2017;9;15;5;12;33;6;546
2017;9;15;5;12;33;8;552
2017;9;15;5;12;33;12;497
2017;9;15;5;12;33;14;490
2017;9;15;5;12;33;16;490
2017;9;15;5;12;33;18;487
2017;9;15;5;12;33;22;488
2017;9;15;5;12;33;24;488
2017;9;15;5;12;33;26;491
2017;9;15;5;12;33;28;488
2017;9;15;5;12;33;32;488
2017;9;15;5;12;33;34;491
2017;9;15;5;12;33;36;488
2017;9;15;5;12;33;38;489
2017;9;15;5;12;33;42;487
2017;9;15;5;12;33;44;491
2017;9;15;5;12;33;46;490
2017;9;15;5;12;33;48;487
2017;9;15;5;12;33;52;489
2017;9;15;5;12;33;54;488
2017;9;15;5;12;33;56;491
2017;9;15;5;12;33;58;489
2017;9;15;5;12;34;2;491
2017;9;15;5;12;34;4;485
2017;9;15;5;12;34;6;485
2017;9;15;5;12;34;8;500
2017;9;15;5;12;34;12;488
2017;9;15;5;12;34;14;489
2017;9;15;5;12;34;16;487
2017;9;15;5;12;34;18;488
2017;9;15;5;12;34;22;490
2017;9;15;5;12;34;24;487
2017;9;15;5;12;34;26;491
2017;9;15;5;12;34;28;488
2017;9;15;5;12;34;32;491
2017;9;15;5;12;34;34;488
2017;9;15;5;12;34;36;488
2017;9;15;5;12;34;38;488
2017;9;15;5;12;34;42;795
2017;9;15;5;12;34;44;672
2017;9;15;5;12;34;46;659
2017;9;15;5;12;34;48;647
2017;9;15;5;12;34;52;626
2017;9;15;5;12;34;54;615
2017;9;15;5;12;34;56;609
2017;9;15;5;12;34;58;602
2017;9;15;5;12;35;2;596
2017;9;15;5;12;35;4;588
2017;9;15;5;12;35;6;585
2017;9;15;5;12;35;8;583
2017;9;15;5;12;35;12;581
2017;9;15;5;12;35;14;577
2017;9;15;5;12;35;16;578
2017;9;15;5;12;35;18;586
2017;9;15;5;12;35;22;577
2017;9;15;5;12;35;24;577
2017;9;15;5;12;35;26;583
2017;9;15;5;12;35;28;579
2017;9;15;5;12;35;32;593
2017;9;15;5;12;35;34;605
2017;9;15;5;12;35;36;584
2017;9;15;5;12;35;38;580
2017;9;15;5;12;35;42;579
2017;9;15;5;12;35;44;580
2017;9;15;5;12;35;46;582
2017;9;15;5;12;35;48;578
2017;9;15;5;12;35;52;578
2017;9;15;5;12;35;54;580
2017;9;15;5;12;35;56;582
2017;9;15;5;12;35;58;580
2017;9;15;5;12;36;2;582
2017;9;15;5;12;36;4;579
2017;9;15;5;12;36;6;581
2017;9;15;5;12;36;8;581
2017;9;15;5;12;36;12;578
2017;9;15;5;12;36;14;582
2017;9;15;5;12;36;16;578
2017;9;15;5;12;36;18;579
2017;9;15;5;12;36;22;579
2017;9;15;5;12;36;24;577
2017;9;15;5;12;36;26;579
2017;9;15;5;12;36;28;583
2017;9;15;5;12;36;32;583
2017;9;15;5;12;36;34;580
2017;9;15;5;12;36;36;580
2017;9;15;5;12;36;38;584
2017;9;15;5;12;36;42;581
2017;9;15;5;12;36;44;583
2017;9;15;5;12;36;46;581
2017;9;15;5;12;36;48;582
2017;9;15;5;12;36;52;585
2017;9;15;5;12;36;54;583
2017;9;15;5;12;36;56;584
2017;9;15;5;12;36;58;580
2017;9;15;5;12;37;2;599
2017;9;15;5;12;37;4;587
2017;9;15;5;12;37;6;586
2017;9;15;5;12;37;8;586
2017;9;15;5;12;37;12;585
2017;9;15;5;12;37;14;588
2017;9;15;5;12;37;16;584
2017;9;15;5;12;37;18;582
2017;9;15;5;12;37;22;583
2017;9;15;5;12;37;24;583
2017;9;15;5;12;37;26;585
2017;9;15;5;12;37;28;585
2017;9;15;5;12;37;32;583
2017;9;15;5;12;37;34;581
2017;9;15;5;12;37;36;580
2017;9;15;5;12;37;38;588
2017;9;15;5;12;37;42;588
2017;9;15;5;12;37;44;589
2017;9;15;5;12;37;46;589
2017;9;15;5;12;37;48;587
2017;9;15;5;12;37;52;589
2017;9;15;5;12;37;54;589
2017;9;15;5;12;37;56;591
2017;9;15;5;12;37;58;590
2017;9;15;5;12;38;2;592
2017;9;15;5;12;38;4;592
2017;9;15;5;12;38;6;590
2017;9;15;5;12;38;8;589
2017;9;15;5;12;38;12;599
2017;9;15;5;12;38;14;592
2017;9;15;5;12;38;16;592
2017;9;15;5;12;38;18;589
2017;9;15;5;12;38;22;591
2017;9;15;5;12;38;24;588
2017;9;15;5;12;38;26;592
2017;9;15;5;12;38;28;587
2017;9;15;5;12;38;32;591
2017;9;15;5;12;38;34;587
2017;9;15;5;12;38;36;585
2017;9;15;5;12;38;38;587
2017;9;15;5;12;38;42;584
2017;9;15;5;12;38;44;586
2017;9;15;5;12;38;46;585
2017;9;15;5;12;38;48;586
2017;9;15;5;12;38;52;588
2017;9;15;5;12;38;54;586
2017;9;15;5;12;38;56;587
2017;9;15;5;12;38;58;586
2017;9;15;5;12;39;2;588
2017;9;15;5;12;39;4;586
2017;9;15;5;12;39;6;589
2017;9;15;5;12;39;8;586
2017;9;15;5;12;39;12;604
2017;9;15;5;12;39;14;593
2017;9;15;5;12;39;16;590
2017;9;15;5;12;39;18;587
2017;9;15;5;12;39;22;591
2017;9;15;5;12;39;24;588
2017;9;15;5;12;39;26;590
2017;9;15;5;12;39;28;588
2017;9;15;5;12;39;32;589
2017;9;15;5;12;39;34;586
2017;9;15;5;12;39;36;587
2017;9;15;5;12;39;38;590
2017;9;15;5;12;39;42;588
2017;9;15;5;12;39;44;589
2017;9;15;5;12;39;46;587
2017;9;15;5;12;39;48;623
2017;9;15;5;12;39;52;640
2017;9;15;5;12;39;54;639
2017;9;15;5;12;39;56;655
2017;9;15;5;12;39;58;645
2017;9;15;5;12;40;2;643
2017;9;15;5;12;40;4;639
2017;9;15;5;12;40;6;641
2017;9;15;5;12;40;8;642
2017;9;15;5;12;40;12;645
2017;9;15;5;12;40;14;642
2017;9;15;5;12;40;16;641
2017;9;15;5;12;40;18;641
2017;9;15;5;12;40;22;641
2017;9;15;5;12;40;24;640
2017;9;15;5;12;40;26;639
2017;9;15;5;12;40;28;637
2017;9;15;5;12;40;32;644
2017;9;15;5;12;40;34;640
2017;9;15;5;12;40;36;640
2017;9;15;5;12;40;38;641
2017;9;15;5;12;40;42;639
2017;9;15;5;12;40;44;642
2017;9;15;5;12;40;46;638
2017;9;15;5;12;40;48;638
2017;9;15;5;12;40;52;639
2017;9;15;5;12;40;54;639
2017;9;15;5;12;40;56;639
2017;9;15;5;12;40;58;639
2017;9;15;5;12;41;2;652
2017;9;15;5;12;41;4;673
2017;9;15;5;12;41;6;647
2017;9;15;5;12;41;8;641
2017;9;15;5;12;41;12;638
2017;9;15;5;12;41;14;641
2017;9;15;5;12;41;16;639
2017;9;15;5;12;41;18;637
2017;9;15;5;12;41;22;638
2017;9;15;5;12;41;24;638
2017;9;15;5;12;41;26;640
2017;9;15;5;12;41;28;641
2017;9;15;5;12;41;32;639
2017;9;15;5;12;41;34;637
2017;9;15;5;12;41;36;633
2017;9;15;5;12;41;38;636
2017;9;15;5;12;41;42;726
2017;9;15;5;12;41;44;729
2017;9;15;5;12;41;46;728
2017;9;15;5;12;41;48;722
2017;9;15;5;12;41;52;737
2017;9;15;5;12;41;54;759
2017;9;15;5;12;41;56;812
2017;9;15;5;12;41;58;866
2017;9;15;5;12;42;2;825
2017;9;15;5;12;42;4;829
2017;9;15;5;12;42;6;839
2017;9;15;5;12;42;8;847
2017;9;15;5;12;42;12;858
2017;9;15;5;12;42;14;866
2017;9;15;5;12;42;16;873
2017;9;15;5;12;42;18;875
2017;9;15;5;12;42;22;882
2017;9;15;5;12;42;24;880
2017;9;15;5;12;42;26;884
2017;9;15;5;12;42;28;883
2017;9;15;5;12;42;32;888
2017;9;15;5;12;42;34;886
2017;9;15;5;12;42;36;885
2017;9;15;5;12;42;38;888
2017;9;15;5;12;42;42;887
2017;9;15;5;12;42;44;891
2017;9;15;5;12;42;46;887
2017;9;15;5;12;42;48;885
2017;9;15;5;12;42;52;891
2017;9;15;5;12;42;54;889
2017;9;15;5;12;42;56;892
2017;9;15;5;12;42;58;890
2017;9;15;5;12;43;2;892
2017;9;15;5;12;43;4;892
2017;9;15;5;12;43;6;892
2017;9;15;5;12;43;8;890
2017;9;15;5;12;43;12;889
2017;9;15;5;12;43;14;890
2017;9;15;5;12;43;16;891
2017;9;15;5;12;43;18;888
2017;9;15;5;12;43;22;885
2017;9;15;5;12;43;24;886
2017;9;15;5;12;43;26;892
2017;9;15;5;12;43;28;890
2017;9;15;5;12;43;32;892
2017;9;15;5;12;43;34;889
2017;9;15;5;12;43;36;887
2017;9;15;5;12;43;38;891
2017;9;15;5;12;43;42;888
2017;9;15;5;12;43;44;890
2017;9;15;5;12;43;46;889
